post_id,timestamp,date,hour,weekday,weekday_num,platform,content_type,category,hashtags,followers,likes,comments,shares,saves,clicks,reach,total_engagement,engagement_rate,is_anomaly,anomaly_factor
POST_01862,2026-02-25 15:04:28.677712,2026-02-25,15,Wednesday,2,TikTok,Carousel,Tech,#DataScience|#DevOps|#AI|#Python,34501,3426,1307,4241,785,4038,50770,9759,19.222,normal,1.0
POST_00043,2026-02-25 16:55:28.677712,2026-02-25,16,Wednesday,2,LinkedIn,Video,Finance,#StockMarket|#Crypto|#Wealth|#FinancialFreedom,4011,95,74,162,23,209,3643,354,9.7173,normal,1.0
POST_01261,2026-02-25 19:37:43.677712,2026-02-25,19,Wednesday,2,YouTube,Text,Entertainment,#Viral,9599,409,1685,152,60,1964,21786,2306,10.5848,normal,1.0
POST_00317,2026-02-25 20:18:31.677712,2026-02-25,20,Wednesday,2,TikTok,Reel/Short,Lifestyle,#DailyLife|#Mindfulness|#Goals|#Motivation,6305,773,370,1520,178,612,15192,2841,18.7006,normal,1.0
POST_01946,2026-02-25 21:56:25.677712,2026-02-25,21,Wednesday,2,YouTube,Text,Fashion,#Style,196562,3565,19387,3909,439,27475,581805,27300,4.6923,normal,1.0
POST_01418,2026-02-25 22:12:35.677712,2026-02-25,22,Wednesday,2,Instagram,Reel/Short,Lifestyle,#Mindfulness|#DailyLife|#Goals|#Motivation,6952,289,97,133,68,1249,11034,587,5.3199,normal,1.0
POST_01039,2026-02-25 23:59:06.677712,2026-02-25,23,Wednesday,2,TikTok,Image,Fashion,#Fashion|#OOTD|#StreetStyle,27234,1220,724,420,252,3370,62538,2616,4.1831,normal,1.0
POST_01071,2026-02-26 04:04:13.677712,2026-02-26,4,Thursday,3,TikTok,Reel/Short,Food,#Foodie|#Recipe|#Cooking|#Vegan,7737,391,357,192,48,727,8720,988,11.3303,normal,1.0
POST_01332,2026-02-26 06:49:38.677712,2026-02-26,6,Thursday,3,LinkedIn,Reel/Short,Lifestyle,#Goals|#Mindfulness,12100,315,444,472,53,457,10372,1284,12.3795,normal,1.0
POST_00344,2026-02-26 10:43:39.677712,2026-02-26,10,Thursday,3,YouTube,Text,Education,#OnlineCourse|#StudyTips,16657,1027,990,87,114,2351,23003,2218,9.6422,normal,1.0
POST_00647,2026-02-26 11:51:48.677712,2026-02-26,11,Thursday,3,Instagram,Reel/Short,Food,#Recipe|#Vegan|#Cooking|#Delicious,14687,2565,687,304,543,1447,29266,4099,14.006,normal,1.0
POST_00018,2026-02-26 14:02:09.677712,2026-02-26,14,Thursday,3,Instagram,Carousel,Finance,#Investing|#Crypto|#StockMarket,18248,1347,685,539,240,671,23646,2811,11.8878,normal,1.0
POST_00178,2026-02-26 14:35:10.677712,2026-02-26,14,Thursday,3,Twitter,Reel/Short,Food,#Delicious|#Cooking,29597,2041,1513,1523,308,2505,24075,5385,22.3676,normal,1.0
POST_00222,2026-02-26 16:11:06.677712,2026-02-26,16,Thursday,3,YouTube,Image,Travel,#Wanderlust|#Adventure|#Explore,48591,1564,1108,238,362,3289,35987,3272,9.0922,normal,1.0
POST_01450,2026-02-26 16:55:59.677712,2026-02-26,16,Thursday,3,YouTube,Image,Lifestyle,#SelfCare|#Motivation|#DailyLife|#Mindfulness,58609,2055,1560,1220,167,5362,63711,5002,7.8511,normal,1.0
POST_00286,2026-02-26 17:11:49.677712,2026-02-26,17,Thursday,3,Instagram,Carousel,Food,#Vegan|#Delicious,30780,1785,318,470,284,4590,39334,2857,7.2634,normal,1.0
POST_01462,2026-02-26 22:35:25.677712,2026-02-26,22,Thursday,3,LinkedIn,Reel/Short,Tech,#AI|#MachineLearning|#OpenSource,4964,160,198,49,9,126,3195,416,13.0203,normal,1.0
POST_01904,2026-02-26 23:57:00.677712,2026-02-26,23,Thursday,3,YouTube,Carousel,Food,#Delicious,31562,1843,292,540,286,3579,40134,2961,7.3778,normal,1.0
POST_01805,2026-02-27 02:23:19.677712,2026-02-27,2,Friday,4,LinkedIn,Carousel,Health,#MentalHealth|#Nutrition|#Fitness|#Yoga,3812,127,89,91,30,131,1150,337,29.3043,normal,1.0
POST_00563,2026-02-27 03:16:47.677712,2026-02-27,3,Friday,4,Instagram,Text,Entertainment,#MustWatch|#Fun|#Viral|#Trending,986,14,36,7,2,70,853,59,6.9168,normal,1.0
POST_00764,2026-02-27 03:21:30.677712,2026-02-27,3,Friday,4,LinkedIn,Reel/Short,Education,#Growth|#Learning|#OnlineCourse|#StudyTips,66109,1281,610,1370,216,1180,21968,3477,15.8276,normal,1.0
POST_01557,2026-02-27 05:48:58.677712,2026-02-27,5,Friday,4,LinkedIn,Carousel,Tech,#Python,4316,35,61,88,4,220,2027,188,9.2748,normal,1.0
POST_01663,2026-02-27 09:33:28.677712,2026-02-27,9,Friday,4,Twitter,Image,Entertainment,#Entertainment|#Trending|#Fun|#Viral,2928,137,160,93,23,145,5183,413,7.9684,normal,1.0
POST_01296,2026-02-27 09:55:22.677712,2026-02-27,9,Friday,4,YouTube,Text,Education,#StudyTips|#Skills,10467,495,1028,274,63,2029,26152,1860,7.1123,normal,1.0
POST_00753,2026-02-27 10:46:30.677712,2026-02-27,10,Friday,4,Twitter,Carousel,Travel,#Wanderlust|#Backpacking,18198,344,379,1244,34,514,23278,2001,8.5961,normal,1.0
POST_01476,2026-02-27 13:10:50.677712,2026-02-27,13,Friday,4,LinkedIn,Video,Lifestyle,#Mindfulness|#DailyLife|#SelfCare,10916,624,751,948,112,327,11845,2435,20.5572,normal,1.0
POST_01669,2026-02-27 13:38:17.677712,2026-02-27,13,Friday,4,TikTok,Reel/Short,Travel,#Travel,1561,96,101,115,14,234,2474,326,13.177,normal,1.0
POST_00889,2026-02-27 14:37:47.677712,2026-02-27,14,Friday,4,Twitter,Video,Fashion,#OOTD|#Fashion|#StreetStyle,12746,630,613,164,56,592,11666,1463,12.5407,normal,1.0
POST_01525,2026-02-27 16:05:27.677712,2026-02-27,16,Friday,4,YouTube,Text,Tech,#AI|#MachineLearning|#OpenSource,12607,191,444,105,13,451,17823,753,4.2249,normal,1.0
POST_01044,2026-02-27 17:30:01.677712,2026-02-27,17,Friday,4,Instagram,Carousel,Entertainment,#Entertainment|#Viral|#Trending,25144,1183,529,1962,264,1258,25594,3938,15.3864,normal,1.0
POST_00377,2026-02-27 20:17:19.677712,2026-02-27,20,Friday,4,YouTube,Video,Food,#Foodie|#Delicious|#Cooking,19651,1421,2157,381,284,6391,87394,4243,4.855,normal,1.0
POST_00204,2026-02-27 21:03:40.677712,2026-02-27,21,Friday,4,Twitter,Video,Lifestyle,#SelfCare|#Motivation,55540,8646,4682,5371,1848,7558,102030,20547,20.1382,normal,1.0
POST_00633,2026-02-27 21:16:36.677712,2026-02-27,21,Friday,4,Instagram,Image,Sports,#FitLife,1108,64,37,17,5,123,1592,123,7.7261,normal,1.0
POST_01536,2026-02-27 22:45:40.677712,2026-02-27,22,Friday,4,Twitter,Text,Finance,#StockMarket|#Investing|#Wealth|#Crypto,24580,222,1181,427,25,1605,28253,1855,6.5657,normal,1.0
POST_01631,2026-02-28 00:42:54.677712,2026-02-28,0,Saturday,5,YouTube,Reel/Short,Lifestyle,#Goals,4780,203,285,20,49,360,4748,557,11.7313,normal,1.0
POST_01777,2026-02-28 02:14:43.677712,2026-02-28,2,Saturday,5,YouTube,Video,Fashion,#Trendy|#Fashion,16064,788,1106,311,99,1503,15633,2304,14.7381,normal,1.0
POST_00488,2026-02-28 03:49:38.677712,2026-02-28,3,Saturday,5,Instagram,Carousel,Travel,#Wanderlust,134340,2534,689,2484,500,885,37421,6207,16.5869,normal,1.0
POST_01787,2026-02-28 04:24:54.677712,2026-02-28,4,Saturday,5,LinkedIn,Image,Education,#Learning|#OnlineCourse|#Skills|#Growth,24542,253,690,903,38,789,7246,1884,26.0006,normal,1.0
POST_00825,2026-02-28 05:28:33.677712,2026-02-28,5,Saturday,5,YouTube,Reel/Short,Education,#OnlineCourse|#StudyTips,24881,636,699,113,142,669,6952,1590,22.8711,normal,1.0
POST_00006,2026-02-28 08:01:31.677712,2026-02-28,8,Saturday,5,YouTube,Carousel,Lifestyle,#DailyLife|#SelfCare|#Mindfulness|#Motivation,19710,1249,1101,1051,255,1476,53867,3656,6.7871,normal,1.0
POST_01380,2026-02-28 09:03:23.677712,2026-02-28,9,Saturday,5,Twitter,Image,Education,#Learning,9314,377,604,604,43,417,10897,1628,14.9399,normal,1.0
POST_00587,2026-02-28 11:34:50.677712,2026-02-28,11,Saturday,5,Twitter,Image,Travel,#Backpacking|#Adventure|#Wanderlust,32435,836,501,782,160,883,39967,2279,5.7022,normal,1.0
POST_00424,2026-02-28 12:49:59.677712,2026-02-28,12,Saturday,5,Instagram,Image,Health,#Nutrition|#Wellness|#MentalHealth,16487,733,512,384,54,2244,31237,1683,5.3878,normal,1.0
POST_00414,2026-02-28 13:37:06.677712,2026-02-28,13,Saturday,5,YouTube,Text,Lifestyle,#Motivation|#Mindfulness|#DailyLife|#Goals,1773,38,222,27,8,539,6942,295,4.2495,normal,1.0
POST_01493,2026-02-28 17:33:43.677712,2026-02-28,17,Saturday,5,Instagram,Reel/Short,Travel,#Adventure|#Explore,48423,3310,1954,1218,652,4021,53870,7134,13.243,normal,1.0
POST_01829,2026-02-28 18:09:00.677712,2026-02-28,18,Saturday,5,Instagram,Carousel,Travel,#Wanderlust|#Travel,12220,1041,1337,509,137,2122,18920,3024,15.9831,normal,1.0
POST_01702,2026-03-01 01:19:17.677712,2026-03-01,1,Sunday,6,Twitter,Carousel,Sports,#Football,4763,131,97,100,23,64,848,351,41.3915,normal,1.0
POST_00095,2026-03-01 02:57:46.677712,2026-03-01,2,Sunday,6,TikTok,Text,Fashion,#Trendy|#StreetStyle|#Fashion|#Style,117587,3450,1590,1675,805,3175,94293,7520,7.9751,normal,1.0
POST_01577,2026-03-01 03:33:51.677712,2026-03-01,3,Sunday,6,LinkedIn,Reel/Short,Entertainment,#Viral|#MustWatch,1033,26,21,36,1,30,388,84,21.6495,normal,1.0
POST_01223,2026-03-01 06:38:54.677712,2026-03-01,6,Sunday,6,LinkedIn,Reel/Short,Entertainment,#Viral|#Trending|#Fun|#Entertainment,35678,2698,1852,1172,503,2093,33379,6225,18.6495,normal,1.0
POST_00239,2026-03-01 09:26:54.677712,2026-03-01,9,Sunday,6,LinkedIn,Video,Tech,#CloudComputing|#Python|#MachineLearning,15026,1233,1065,1700,180,1726,16234,4178,25.7361,normal,1.0
POST_01307,2026-03-01 11:40:21.677712,2026-03-01,11,Sunday,6,Twitter,Video,Food,#Cooking,27872,1118,978,2141,190,1707,22577,4427,19.6085,normal,1.0
POST_00254,2026-03-01 11:43:20.677712,2026-03-01,11,Sunday,6,Twitter,Reel/Short,Sports,#FitLife|#Cricket|#Football|#NBA,18369,756,1888,2939,183,2471,25720,5766,22.4184,normal,1.0
POST_00038,2026-03-01 12:00:45.677712,2026-03-01,12,Sunday,6,TikTok,Image,Health,#Fitness,63995,6963,3609,3228,1228,9980,153908,15028,9.7643,normal,1.0
POST_00952,2026-03-01 12:07:21.677712,2026-03-01,12,Sunday,6,Instagram,Carousel,Health,#Fitness,15885,640,479,685,124,1963,26007,1928,7.4134,normal,1.0
POST_01439,2026-03-01 13:51:01.677712,2026-03-01,13,Sunday,6,LinkedIn,Image,Entertainment,#Entertainment|#Fun,14800,672,450,180,43,2296,20083,1345,6.6972,normal,1.0
POST_00944,2026-03-01 14:04:15.677712,2026-03-01,14,Sunday,6,Twitter,Video,Health,#Yoga|#Wellness|#Nutrition|#Fitness,8225,314,1687,928,41,966,8548,2970,34.745,normal,1.0
POST_00001,2026-03-01 15:26:00.677712,2026-03-01,15,Sunday,6,Instagram,Carousel,Lifestyle,#DailyLife|#Goals|#Mindfulness|#SelfCare,33554,1879,960,1199,256,1280,26076,4294,16.4672,normal,1.0
POST_00590,2026-03-01 17:03:09.677712,2026-03-01,17,Sunday,6,TikTok,Video,Entertainment,#Fun|#MustWatch,12392,1182,873,476,71,788,25138,2602,10.3509,normal,1.0
POST_00684,2026-03-01 18:25:15.677712,2026-03-01,18,Sunday,6,Twitter,Video,Entertainment,#Viral|#Fun|#Trending,2649,170,533,463,23,408,5967,1189,19.9263,normal,1.0
POST_00937,2026-03-01 21:22:59.677712,2026-03-01,21,Sunday,6,YouTube,Video,Travel,#Travel|#Adventure,4670,622,771,194,54,452,13892,1641,11.8126,normal,1.0
POST_00104,2026-03-02 01:22:33.677712,2026-03-02,1,Monday,0,YouTube,Text,Fashion,#OOTD|#Style|#Trendy,43529,433,800,432,74,2853,40044,1739,4.3427,normal,1.0
POST_01115,2026-03-02 02:11:55.677712,2026-03-02,2,Monday,0,YouTube,Reel/Short,Food,#Delicious,47116,834,511,299,56,621,12763,1700,13.3198,normal,1.0
POST_01185,2026-03-02 04:04:15.677712,2026-03-02,4,Monday,0,TikTok,Carousel,Lifestyle,#DailyLife|#Mindfulness|#SelfCare,18995,491,167,384,58,1349,16349,1100,6.7282,normal,1.0
POST_01648,2026-03-02 04:34:01.677712,2026-03-02,4,Monday,0,TikTok,Image,Sports,#Football|#NBA|#Athletics|#Cricket,35829,788,216,412,113,2298,20284,1529,7.538,normal,1.0
POST_00861,2026-03-02 04:55:44.677712,2026-03-02,4,Monday,0,TikTok,Reel/Short,Lifestyle,#SelfCare|#DailyLife|#Motivation|#Mindfulness,6862,334,99,289,34,349,4862,756,15.5492,normal,1.0
POST_00934,2026-03-02 09:49:18.677712,2026-03-02,9,Monday,0,Instagram,Carousel,Education,#Learning|#Skills,49035,3160,2828,1000,651,5578,134414,7639,5.6832,normal,1.0
POST_00389,2026-03-02 10:09:36.677712,2026-03-02,10,Monday,0,Twitter,Carousel,Education,#OnlineCourse|#Skills,19454,293,242,633,16,1140,19272,1184,6.1436,normal,1.0
POST_01106,2026-03-02 10:17:03.677712,2026-03-02,10,Monday,0,YouTube,Video,Education,#Learning|#Growth|#StudyTips|#OnlineCourse,21606,689,708,838,77,5027,48860,2312,4.7319,normal,1.0
POST_00328,2026-03-02 10:24:01.677712,2026-03-02,10,Monday,0,Instagram,Reel/Short,Food,#Vegan|#Recipe,20324,707,772,519,162,2409,20142,2160,10.7239,normal,1.0
POST_01336,2026-03-02 10:35:15.677712,2026-03-02,10,Monday,0,TikTok,Video,Lifestyle,#Motivation|#SelfCare|#Goals,30460,1786,308,2593,198,3485,32129,4885,15.2043,normal,1.0
POST_00445,2026-03-02 11:30:49.677712,2026-03-02,11,Monday,0,TikTok,Image,Tech,#MachineLearning,18401,882,436,300,87,1787,34578,1705,4.9309,normal,1.0
POST_00297,2026-03-02 12:01:51.677712,2026-03-02,12,Monday,0,TikTok,Video,Entertainment,#Fun,2719,125,153,271,16,667,6422,565,8.7979,normal,1.0
POST_01878,2026-03-02 14:18:00.677712,2026-03-02,14,Monday,0,Twitter,Text,Tech,#DevOps|#AI|#Python|#OpenSource,7732,160,190,111,18,220,8013,479,5.9778,normal,1.0
POST_00886,2026-03-02 14:32:21.677712,2026-03-02,14,Monday,0,Instagram,Carousel,Education,#Skills|#OnlineCourse,144402,8109,4017,2494,1778,8391,256214,16398,6.4001,normal,1.0
POST_01274,2026-03-02 14:37:11.677712,2026-03-02,14,Monday,0,YouTube,Video,Lifestyle,#SelfCare,18055,747,1833,294,44,1605,25394,2918,11.4909,normal,1.0
POST_00980,2026-03-02 14:59:53.677712,2026-03-02,14,Monday,0,YouTube,Reel/Short,Finance,#FinancialFreedom|#Wealth,3393,179,117,221,33,549,8191,550,6.7147,normal,1.0
POST_00171,2026-03-02 15:53:08.677712,2026-03-02,15,Monday,0,YouTube,Carousel,Lifestyle,#Mindfulness,6458,278,199,180,42,759,8624,699,8.1053,normal,1.0
POST_01381,2026-03-02 23:46:05.677712,2026-03-02,23,Monday,0,LinkedIn,Carousel,Food,#Delicious,981,23,17,21,1,27,415,62,14.9398,normal,1.0
POST_01743,2026-03-03 00:06:44.677712,2026-03-03,0,Tuesday,1,Instagram,Text,Finance,#StockMarket|#Investing|#Wealth|#Crypto,20085,815,515,113,172,1976,17186,1615,9.3972,normal,1.0
POST_00519,2026-03-03 01:13:56.677712,2026-03-03,1,Tuesday,1,YouTube,Text,Finance,#Wealth|#Investing|#FinancialFreedom|#StockMarket,8806,69,371,65,7,82,3932,512,13.0214,normal,1.0
POST_00788,2026-03-03 04:20:27.677712,2026-03-03,4,Tuesday,1,Twitter,Image,Health,#Nutrition|#Yoga|#Fitness,2540,37,21,25,8,28,479,91,18.9979,normal,1.0
POST_00700,2026-03-03 05:17:05.677712,2026-03-03,5,Tuesday,1,LinkedIn,Text,Health,#Yoga|#Nutrition|#Wellness,8849,35,186,414,3,86,3516,638,18.1456,normal,1.0
POST_00136,2026-03-03 05:48:23.677712,2026-03-03,5,Tuesday,1,YouTube,Reel/Short,Travel,#Adventure|#Travel,32182,760,1022,496,112,2228,25713,2390,9.2949,normal,1.0
POST_01569,2026-03-03 07:18:06.677712,2026-03-03,7,Tuesday,1,Instagram,Video,Tech,#MachineLearning|#Python|#AI|#DataScience,31960,1471,2579,3147,346,3037,36641,7543,20.5862,normal,1.0
POST_00151,2026-03-03 07:58:58.677712,2026-03-03,7,Tuesday,1,YouTube,Text,Entertainment,#Viral|#Fun|#MustWatch,18672,529,1501,267,28,2440,28984,2325,8.0217,normal,1.0
POST_00578,2026-03-03 08:17:39.677712,2026-03-03,8,Tuesday,1,Instagram,Image,Travel,#Travel|#Backpacking|#Adventure|#Wanderlust,13786,862,556,254,126,1425,40808,1798,4.406,normal,1.0
POST_00102,2026-03-03 11:32:23.677712,2026-03-03,11,Tuesday,1,TikTok,Text,Health,#Nutrition|#Yoga|#Wellness|#Fitness,7827,534,313,242,58,372,8587,1147,13.3574,normal,1.0
POST_01458,2026-03-03 16:28:46.677712,2026-03-03,16,Tuesday,1,Twitter,Image,Education,#Learning|#Skills|#StudyTips|#Growth,26615,556,870,617,84,1672,20663,2127,10.2938,normal,1.0
POST_00196,2026-03-03 16:34:01.677712,2026-03-03,16,Tuesday,1,YouTube,Video,Education,#Growth|#StudyTips|#OnlineCourse|#Skills,3948,190,238,93,26,303,4426,547,12.3588,normal,1.0
POST_00936,2026-03-03 16:54:19.677712,2026-03-03,16,Tuesday,1,LinkedIn,Video,Lifestyle,#Motivation|#DailyLife|#Mindfulness,19954,506,681,92,42,923,10054,1321,13.139,normal,1.0
POST_00949,2026-03-03 17:50:14.677712,2026-03-03,17,Tuesday,1,TikTok,Image,Food,#Recipe|#Delicious|#Foodie|#Vegan,22764,2138,376,622,469,1493,26310,3605,13.702,normal,1.0
POST_01793,2026-03-03 18:24:16.677712,2026-03-03,18,Tuesday,1,Twitter,Text,Tech,#DevOps|#Python|#MachineLearning|#OpenSource,3340,22,844,238,4,495,4372,1108,25.3431,normal,1.0
POST_01844,2026-03-03 21:12:44.677712,2026-03-03,21,Tuesday,1,TikTok,Text,Finance,#Crypto|#FinancialFreedom|#Wealth,29657,2002,1584,1060,364,3133,38777,5010,12.92,normal,1.0
POST_01692,2026-03-03 22:02:20.677712,2026-03-03,22,Tuesday,1,Instagram,Video,Food,#Cooking|#Foodie|#Recipe|#Delicious,12768,1128,880,400,219,1935,17536,2627,14.9806,normal,1.0
POST_00526,2026-03-04 01:38:26.677712,2026-03-04,1,Wednesday,2,Instagram,Text,Tech,#AI|#MachineLearning|#CloudComputing|#DevOps,56836,301,509,230,57,1162,27836,1097,3.9409,normal,1.0
POST_00882,2026-03-04 03:48:13.677712,2026-03-04,3,Wednesday,2,LinkedIn,Carousel,Finance,#FinancialFreedom,16200,313,327,416,75,545,5343,1131,21.1679,normal,1.0
POST_00441,2026-03-04 05:26:24.677712,2026-03-04,5,Wednesday,2,LinkedIn,Image,Tech,#OpenSource|#DataScience|#Python,5636,93,53,36,12,115,2807,194,6.9113,normal,1.0
POST_01512,2026-03-04 06:13:11.677712,2026-03-04,6,Wednesday,2,TikTok,Carousel,Lifestyle,#Goals|#DailyLife|#SelfCare|#Motivation,7365,431,423,500,100,1515,14957,1454,9.7212,normal,1.0
POST_00410,2026-03-04 06:55:15.677712,2026-03-04,6,Wednesday,2,YouTube,Image,Finance,#StockMarket|#Wealth,24424,1788,531,696,359,1807,27637,3374,12.2083,normal,1.0
POST_01239,2026-03-04 14:02:41.677712,2026-03-04,14,Wednesday,2,Instagram,Text,Food,#Recipe|#Foodie|#Vegan,51099,1193,1152,596,268,3025,41593,3209,7.7152,normal,1.0
POST_01319,2026-03-04 14:51:53.677712,2026-03-04,14,Wednesday,2,Instagram,Carousel,Tech,#MachineLearning,24712,1014,679,398,178,974,34097,2269,6.6545,normal,1.0
POST_00044,2026-03-04 15:10:16.677712,2026-03-04,15,Wednesday,2,Instagram,Image,Food,#Foodie,30582,1152,778,477,280,2642,36545,2687,7.3526,normal,1.0
POST_00086,2026-03-04 15:50:55.677712,2026-03-04,15,Wednesday,2,YouTube,Text,Lifestyle,#DailyLife|#Goals|#Motivation|#Mindfulness,19758,259,980,585,43,1152,24626,1867,7.5814,normal,1.0
POST_01176,2026-03-04 16:25:34.677712,2026-03-04,16,Wednesday,2,TikTok,Carousel,Entertainment,#Fun|#Entertainment|#Trending|#Viral,45819,1742,1144,2552,302,2658,37499,5740,15.3071,normal,1.0
POST_00506,2026-03-04 16:53:55.677712,2026-03-04,16,Wednesday,2,Instagram,Image,Health,#Yoga|#Wellness|#Nutrition|#Fitness,9979,380,184,105,57,1186,10686,726,6.7939,normal,1.0
POST_00428,2026-03-04 17:52:47.677712,2026-03-04,17,Wednesday,2,Instagram,Carousel,Travel,#Adventure|#Explore|#Travel,55092,1880,1324,1142,248,6685,56743,4594,8.0962,normal,1.0
POST_00951,2026-03-04 19:56:28.677712,2026-03-04,19,Wednesday,2,LinkedIn,Carousel,Sports,#Cricket|#NBA,51706,229,487,111,497,2063,55094,1324,2.4032,crash,0.1
POST_00081,2026-03-04 22:40:38.677712,2026-03-04,22,Wednesday,2,YouTube,Reel/Short,Sports,#Athletics|#Football,14343,658,519,417,107,467,17601,1701,9.6642,normal,1.0
POST_00329,2026-03-05 02:55:15.677712,2026-03-05,2,Thursday,3,Instagram,Video,Sports,#Football|#NBA|#Athletics,32152,1355,309,1020,300,3040,25390,2984,11.7527,normal,1.0
POST_00334,2026-03-05 03:03:45.677712,2026-03-05,3,Thursday,3,TikTok,Reel/Short,Entertainment,#MustWatch|#Viral,3749,374,198,141,39,168,4732,752,15.8918,normal,1.0
POST_00206,2026-03-05 03:12:04.677712,2026-03-05,3,Thursday,3,TikTok,Carousel,Food,#Cooking|#Recipe|#Delicious,4027,127,64,82,17,279,2942,290,9.8572,normal,1.0
POST_01987,2026-03-05 04:42:57.677712,2026-03-05,4,Thursday,3,Twitter,Video,Health,#Fitness,27161,353,819,474,49,1079,9953,1695,17.03,normal,1.0
POST_00324,2026-03-05 11:16:49.677712,2026-03-05,11,Thursday,3,Instagram,Text,Food,#Vegan|#Delicious|#Foodie|#Cooking,4831,97,158,36,8,160,5790,299,5.1641,normal,1.0
POST_01986,2026-03-05 13:04:29.677712,2026-03-05,13,Thursday,3,YouTube,Video,Finance,#Crypto|#Wealth|#StockMarket|#FinancialFreedom,2463,118,215,102,24,557,6392,459,7.1809,normal,1.0
POST_01929,2026-03-05 13:16:12.677712,2026-03-05,13,Thursday,3,Twitter,Image,Food,#Cooking|#Delicious|#Foodie,43656,3164,1824,5895,214,5062,73090,11097,15.1827,normal,1.0
POST_01706,2026-03-05 16:30:13.677712,2026-03-05,16,Thursday,3,Twitter,Video,Tech,#DataScience|#CloudComputing,385,11,12,38,1,78,1023,62,6.0606,normal,1.0
POST_01001,2026-03-05 16:39:40.677712,2026-03-05,16,Thursday,3,YouTube,Image,Entertainment,#Trending,44261,2902,1272,45,244,3294,68830,4463,6.4841,normal,1.0
POST_00778,2026-03-05 18:31:27.677712,2026-03-05,18,Thursday,3,Instagram,Image,Tech,#CloudComputing|#MachineLearning,39262,4661,3063,3040,525,2567,75116,11289,15.0288,normal,1.0
POST_00454,2026-03-06 00:05:42.677712,2026-03-06,0,Friday,4,YouTube,Text,Lifestyle,#Goals|#Motivation,45033,360,1040,261,47,2558,41128,1708,4.1529,normal,1.0
POST_00581,2026-03-06 01:54:58.677712,2026-03-06,1,Friday,4,Twitter,Image,Health,#Nutrition|#Yoga|#MentalHealth,3628,35,38,37,6,93,1686,116,6.8802,normal,1.0
POST_01893,2026-03-06 07:07:33.677712,2026-03-06,7,Friday,4,YouTube,Text,Lifestyle,#SelfCare|#Motivation|#DailyLife|#Goals,25462,630,3815,732,54,1775,36261,5231,14.426,normal,1.0
POST_01163,2026-03-06 14:10:44.677712,2026-03-06,14,Friday,4,Twitter,Carousel,Food,#Delicious|#Recipe|#Cooking|#Vegan,3929,133,78,639,8,235,5735,858,14.9608,normal,1.0
POST_01133,2026-03-06 14:14:30.677712,2026-03-06,14,Friday,4,TikTok,Reel/Short,Lifestyle,#SelfCare|#Goals,61952,4454,2315,2718,697,9532,90102,10184,11.3027,normal,1.0
POST_00021,2026-03-06 16:47:12.677712,2026-03-06,16,Friday,4,Twitter,Carousel,Sports,#FitLife,130112,2473,3781,5175,516,9134,129998,11945,9.1886,normal,1.0
POST_00112,2026-03-06 17:50:29.677712,2026-03-06,17,Friday,4,Twitter,Video,Finance,#StockMarket,13828,447,408,596,79,477,6454,1530,23.7062,normal,1.0
POST_01894,2026-03-06 18:22:47.677712,2026-03-06,18,Friday,4,Twitter,Video,Finance,#Crypto|#FinancialFreedom|#Investing,25888,885,1179,2557,116,3372,42749,4737,11.081,normal,1.0
POST_01852,2026-03-06 18:45:47.677712,2026-03-06,18,Friday,4,YouTube,Video,Lifestyle,#Goals|#Mindfulness|#Motivation|#SelfCare,5999,416,368,411,36,1433,16348,1231,7.53,normal,1.0
POST_01179,2026-03-06 18:57:55.677712,2026-03-06,18,Friday,4,TikTok,Video,Finance,#FinancialFreedom|#Investing|#Crypto|#Wealth,20928,2102,869,1731,245,5771,48418,4947,10.2173,normal,1.0
POST_01806,2026-03-06 19:52:22.677712,2026-03-06,19,Friday,4,TikTok,Image,Travel,#Explore|#Adventure|#Backpacking|#Travel,45260,4432,1041,1993,636,4546,81621,8102,9.9264,normal,1.0
POST_01954,2026-03-06 20:19:18.677712,2026-03-06,20,Friday,4,TikTok,Text,Lifestyle,#Mindfulness|#DailyLife|#SelfCare,2439,135,111,214,29,289,5420,489,9.0221,normal,1.0
POST_00800,2026-03-07 02:14:17.677712,2026-03-07,2,Saturday,5,Instagram,Text,Travel,#Wanderlust|#Backpacking,1634,15,11,6,3,47,680,35,5.1471,normal,1.0
POST_00988,2026-03-07 03:04:29.677712,2026-03-07,3,Saturday,5,LinkedIn,Reel/Short,Lifestyle,#Goals|#Mindfulness|#SelfCare,14048,1170,678,942,251,174,7197,3041,42.2537,normal,1.0
POST_01509,2026-03-07 04:45:55.677712,2026-03-07,4,Saturday,5,LinkedIn,Image,Education,#Skills|#OnlineCourse|#Learning|#Growth,12259,94,144,172,9,729,6407,419,6.5397,normal,1.0
POST_00814,2026-03-07 06:13:54.677712,2026-03-07,6,Saturday,5,LinkedIn,Image,Food,#Delicious|#Foodie|#Cooking|#Recipe,36307,1073,2459,232,148,1041,28052,3912,13.9455,normal,1.0
POST_01652,2026-03-07 07:33:48.677712,2026-03-07,7,Saturday,5,YouTube,Video,Travel,#Backpacking|#Wanderlust|#Travel|#Adventure,26341,1386,1062,1356,299,3594,34243,4103,11.982,normal,1.0
POST_00745,2026-03-07 07:48:30.677712,2026-03-07,7,Saturday,5,TikTok,Video,Fashion,#Fashion|#Trendy|#StreetStyle,19619,1339,358,1480,215,3191,28222,3392,12.019,normal,1.0
